631,"[23, 56, 75, 41, 22, 74, 72, 73, 21, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 92, 59, 93, 99, 96, 95, 97, 87, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 70, 30, 20, 66, 71, 65, 35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 1, 69, 27, 28, 101, 53, 58, 40, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67]"
637,"[23, 56, 75, 74, 22, 41, 15, 57, 2, 87, 42, 43, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 99, 96, 59, 92, 97, 95, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 11, 19, 48, 82, 7, 88, 62, 10, 63, 90, 32, 30, 70, 31, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 80, 68, 12, 26, 28, 27, 101, 53, 58, 40, 21, 73, 72, 4, 54, 55, 25, 39, 67]"
633,"[23, 56, 75, 41, 22, 74, 72, 73, 21, 26, 40, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 92, 59, 93, 99, 96, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 70, 30, 20, 66, 71, 65, 35, 34, 78, 81, 9, 51, 33, 79, 3, 77, 76, 50, 1, 69, 27, 101, 53, 28, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67]"
631,"[35, 9, 51, 33, 81, 34, 78, 79, 3, 77, 76, 50, 1, 69, 27, 101, 53, 28, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 92, 59, 99, 96, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 11, 63, 90, 32, 10, 62, 19, 47, 48, 82, 7, 88, 31, 70, 30, 20, 66, 71, 65]"
634,"[23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 92, 59, 99, 96, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 82, 7, 48, 19, 47, 46, 36, 49, 64, 11, 63, 90, 32, 10, 62, 88, 31, 70, 30, 20, 51, 9, 71, 66, 65, 35, 34, 78, 81, 33, 79, 3, 77, 76, 50, 1, 69, 27, 101, 53, 28, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67]"
643,"[23, 56, 75, 22, 41, 74, 72, 73, 21, 2, 87, 57, 15, 43, 42, 14, 38, 86, 44, 91, 16, 61, 85, 100, 37, 98, 93, 99, 96, 59, 92, 97, 95, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 82, 7, 88, 62, 11, 19, 48, 47, 46, 36, 49, 64, 63, 90, 32, 10, 31, 70, 30, 20, 66, 71, 65, 35, 34, 78, 81, 9, 51, 33, 79, 3, 77, 76, 50, 1, 69, 27, 28, 101, 53, 58, 40, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67]"
637,"[1, 50, 76, 77, 3, 79, 33, 81, 78, 34, 35, 65, 66, 71, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 19, 11, 62, 10, 32, 90, 63, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 13, 87, 97, 92, 59, 96, 99, 93, 85, 61, 16, 86, 38, 14, 44, 91, 98, 37, 100, 42, 43, 15, 57, 2, 58, 40, 21, 73, 72, 74, 41, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 24, 29, 68, 80, 12, 26, 53, 101, 28, 27, 69]"
631,"[23, 56, 75, 41, 22, 74, 72, 21, 73, 2, 57, 15, 43, 42, 87, 97, 92, 98, 37, 100, 91, 44, 14, 38, 86, 16, 61, 85, 93, 59, 99, 96, 95, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 47, 48, 82, 7, 88, 31, 70, 30, 20, 66, 71, 65, 35, 34, 78, 81, 9, 51, 33, 79, 3, 77, 76, 50, 1, 69, 27, 28, 101, 53, 58, 40, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67]"
631,"[23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 98, 37, 92, 59, 93, 99, 96, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 47, 48, 82, 7, 88, 31, 70, 30, 20, 51, 9, 71, 66, 65, 35, 34, 78, 81, 33, 79, 3, 77, 76, 50, 1, 69, 27, 101, 53, 28, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67]"
638,"[35, 34, 78, 79, 3, 77, 76, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67, 23, 56, 75, 41, 22, 74, 72, 73, 21, 40, 26, 28, 27, 101, 53, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 92, 59, 99, 96, 6, 89, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 30, 70, 10, 62, 11, 19, 48, 82, 7, 52, 88, 31, 69, 1, 50, 33, 81, 9, 51, 20, 66, 71, 65]"
