647,"[23, 56, 75, 74, 22, 41, 57, 2, 87, 42, 15, 43, 14, 38, 44, 86, 16, 61, 85, 91, 100, 37, 98, 93, 99, 96, 59, 92, 97, 95, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 47, 48, 82, 7, 88, 31, 70, 30, 51, 33, 81, 9, 20, 66, 65, 71, 35, 34, 78, 79, 3, 77, 76, 50, 1, 69, 27, 101, 28, 12, 26, 53, 58, 40, 21, 73, 72, 4, 54, 80, 68, 29, 24, 55, 25, 39, 67]"
633,"[23, 56, 75, 22, 41, 74, 72, 21, 73, 2, 87, 57, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 99, 96, 59, 92, 97, 95, 13, 94, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 70, 30, 20, 51, 9, 71, 66, 65, 35, 34, 78, 81, 33, 79, 3, 77, 76, 50, 1, 69, 27, 28, 101, 53, 58, 40, 26, 12, 80, 68, 29, 24, 54, 4, 55, 25, 39, 67]"
648,"[23, 56, 75, 41, 22, 74, 72, 21, 73, 2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 17, 84, 5, 60, 83, 45, 8, 46, 36, 49, 64, 11, 19, 47, 48, 82, 7, 18, 52, 89, 6, 94, 95, 96, 99, 59, 93, 85, 91, 100, 37, 98, 92, 97, 87, 13, 58, 40, 26, 28, 53, 101, 27, 69, 1, 70, 31, 88, 62, 10, 63, 90, 32, 30, 20, 66, 71, 65, 35, 34, 78, 81, 9, 51, 33, 50, 76, 77, 3, 79, 29, 24, 68, 80, 12, 54, 55, 25, 4, 39, 67]"
647,"[23, 56, 75, 41, 22, 74, 72, 73, 21, 4, 54, 80, 68, 12, 26, 40, 58, 53, 101, 28, 27, 89, 6, 94, 13, 95, 96, 99, 59, 93, 85, 91, 100, 98, 37, 92, 97, 87, 2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 17, 45, 84, 5, 60, 83, 18, 52, 7, 88, 31, 10, 62, 11, 19, 48, 82, 8, 46, 47, 36, 49, 64, 63, 90, 32, 30, 70, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 20, 66, 65, 71, 35, 34, 78, 29, 24, 55, 25, 39, 67]"
650,"[23, 56, 75, 74, 22, 41, 2, 57, 15, 43, 42, 87, 97, 95, 96, 99, 59, 92, 37, 98, 93, 85, 100, 91, 44, 14, 38, 86, 16, 61, 17, 84, 5, 60, 83, 45, 8, 46, 47, 36, 49, 64, 11, 63, 90, 32, 10, 70, 30, 20, 66, 65, 71, 35, 9, 51, 81, 33, 79, 78, 34, 29, 24, 80, 68, 3, 77, 76, 50, 1, 69, 31, 88, 7, 62, 19, 48, 82, 18, 52, 89, 6, 94, 13, 58, 53, 101, 27, 28, 12, 26, 40, 21, 73, 72, 4, 54, 55, 25, 39, 67]"
648,"[23, 56, 75, 73, 21, 72, 74, 22, 41, 15, 43, 42, 14, 44, 38, 86, 16, 61, 85, 91, 100, 37, 98, 93, 99, 96, 6, 89, 94, 13, 95, 59, 92, 97, 87, 57, 2, 40, 58, 53, 101, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 36, 49, 64, 11, 63, 32, 90, 10, 62, 19, 47, 48, 82, 7, 88, 31, 70, 30, 20, 66, 71, 65, 35, 34, 78, 81, 9, 51, 33, 79, 3, 77, 76, 50, 1, 69, 27, 28, 26, 12, 80, 68, 29, 24, 54, 55, 25, 4, 39, 67]"
640,"[39, 4, 25, 55, 54, 24, 29, 80, 68, 77, 3, 79, 78, 34, 35, 71, 65, 66, 20, 9, 81, 33, 51, 30, 70, 31, 88, 7, 82, 48, 19, 62, 10, 32, 90, 63, 11, 64, 49, 36, 47, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 96, 99, 59, 92, 37, 98, 93, 85, 61, 16, 86, 38, 14, 44, 91, 100, 42, 43, 15, 57, 2, 87, 97, 95, 94, 13, 58, 53, 101, 27, 69, 1, 50, 76, 12, 28, 26, 40, 21, 73, 72, 74, 22, 41, 75, 56, 23, 67]"
641,"[39, 4, 25, 55, 54, 24, 29, 78, 34, 9, 35, 71, 65, 66, 20, 51, 81, 33, 79, 3, 77, 68, 80, 12, 76, 50, 1, 69, 31, 88, 62, 10, 70, 30, 32, 90, 63, 11, 64, 49, 36, 47, 19, 48, 7, 82, 8, 46, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 98, 37, 100, 91, 85, 61, 16, 86, 44, 38, 14, 42, 43, 15, 57, 2, 87, 13, 58, 53, 101, 27, 28, 26, 40, 21, 73, 72, 74, 41, 22, 75, 56, 23, 67]"
636,"[71, 35, 34, 78, 29, 24, 80, 68, 12, 54, 55, 25, 4, 39, 67, 23, 56, 75, 22, 41, 74, 72, 73, 21, 40, 26, 28, 27, 101, 53, 58, 13, 94, 95, 97, 87, 2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 85, 91, 100, 37, 98, 93, 92, 59, 99, 96, 6, 89, 52, 18, 83, 60, 5, 84, 17, 45, 8, 46, 47, 36, 49, 64, 63, 90, 32, 10, 62, 11, 19, 48, 82, 7, 88, 31, 69, 1, 50, 76, 77, 3, 79, 33, 81, 9, 51, 70, 30, 20, 66, 65]"
646,"[23, 56, 75, 22, 41, 74, 72, 73, 21, 26, 40, 58, 53, 101, 28, 27, 69, 31, 88, 7, 48, 82, 8, 83, 60, 18, 52, 89, 6, 94, 13, 95, 96, 99, 59, 37, 98, 100, 91, 85, 93, 92, 97, 87, 2, 57, 15, 43, 42, 14, 38, 44, 86, 16, 61, 5, 84, 17, 45, 46, 47, 36, 49, 64, 11, 19, 62, 10, 63, 90, 32, 30, 70, 1, 50, 76, 12, 80, 68, 77, 3, 79, 33, 81, 9, 51, 20, 66, 71, 65, 35, 34, 78, 29, 24, 54, 4, 55, 25, 39, 67]"
